# script: Stepped_tone_log.py
# csv_file: data/stepped_tone_2026-07-20_14-31-07.csv
# samplerate: 48000
# amplitude: 1.0
# output_device: Externe Kopfhörer
# port: /dev/cu.usbserial-1110
# baud: 115200
# tones: [100, 107, 115, 123, 143, 238, 241, 292, 306, 333, 495]
# dwell_s: 4.0
# notes_source: Notes/Baseplate/Baseplate_design.md, Notes/Coldplate/Coldplate.md
# run_timestamp_local: 2026-07-20T14:31:09.379516+02:00
wall_clock,t_rel_s,f_scheduled_hz,tone_index,arduino_t_ms,p2p_0,rms_0,vmax_0,vmin_0,p2p_1,rms_1,vmax_1,vmin_1
2026-07-20T14:31:21.183212+02:00,11.690,115.0,2,12225,180.0,51.14,381.0,201.0,134.0,38.54,370.0,236.0
2026-07-20T14:31:21.205745+02:00,11.713,115.0,2,12248,180.0,48.69,379.0,199.0,134.0,36.49,369.0,235.0
2026-07-20T14:31:21.226983+02:00,11.734,115.0,2,12270,178.0,50.16,378.0,200.0,134.0,37.71,369.0,235.0
2026-07-20T14:31:21.253644+02:00,11.761,115.0,2,12292,181.0,48.8,380.0,199.0,135.0,36.73,370.0,235.0
2026-07-20T14:31:21.271289+02:00,11.778,115.0,2,12314,180.0,51.27,379.0,199.0,135.0,38.5,369.0,234.0
2026-07-20T14:31:21.293692+02:00,11.801,115.0,2,12336,180.0,49.86,380.0,200.0,136.0,37.55,371.0,235.0
2026-07-20T14:31:21.315162+02:00,11.822,115.0,2,12358,177.0,52.12,378.0,201.0,133.0,39.1,369.0,236.0
2026-07-20T14:31:21.337838+02:00,11.845,115.0,2,12380,179.0,50.9,379.0,200.0,135.0,38.23,370.0,235.0
2026-07-20T14:31:21.363841+02:00,11.871,115.0,2,12402,181.0,53.66,379.0,198.0,135.0,40.26,370.0,235.0
2026-07-20T14:31:21.381813+02:00,11.889,115.0,2,12424,179.0,50.83,379.0,200.0,136.0,38.21,370.0,234.0
2026-07-20T14:31:21.403217+02:00,11.910,115.0,2,12446,177.0,53.55,377.0,200.0,134.0,40.05,368.0,234.0
2026-07-20T14:31:21.425851+02:00,11.933,115.0,2,12468,178.0,50.86,379.0,201.0,135.0,38.34,370.0,235.0
2026-07-20T14:31:21.448285+02:00,11.955,115.0,2,12490,177.0,52.72,379.0,202.0,134.0,39.43,370.0,236.0
2026-07-20T14:31:21.469952+02:00,11.977,115.0,2,12512,179.0,51.4,379.0,200.0,134.0,38.68,369.0,235.0
2026-07-20T14:31:21.491406+02:00,11.998,115.0,2,12534,179.0,50.81,379.0,200.0,135.0,37.97,370.0,235.0
2026-07-20T14:31:21.513980+02:00,12.021,123.0,3,12556,182.0,50.57,382.0,200.0,136.0,37.98,371.0,235.0
2026-07-20T14:31:21.535543+02:00,12.042,123.0,3,12578,193.0,49.23,393.0,200.0,143.0,37.26,378.0,235.0
2026-07-20T14:31:21.560742+02:00,12.068,123.0,3,12600,181.0,49.54,386.0,205.0,134.0,37.27,373.0,239.0
2026-07-20T14:31:21.586231+02:00,12.093,123.0,3,12622,166.0,46.28,374.0,208.0,124.0,34.77,366.0,242.0
2026-07-20T14:31:21.601902+02:00,12.109,123.0,3,12644,165.0,45.16,372.0,207.0,124.0,34.04,364.0,240.0
2026-07-20T14:31:21.623555+02:00,12.130,123.0,3,12666,167.0,48.94,376.0,209.0,126.0,36.65,368.0,242.0
2026-07-20T14:31:21.647366+02:00,12.154,123.0,3,12688,168.0,49.59,375.0,207.0,126.0,37.26,367.0,241.0
2026-07-20T14:31:21.667469+02:00,12.174,123.0,3,12710,168.0,47.49,375.0,207.0,126.0,35.71,367.0,241.0
2026-07-20T14:31:21.690024+02:00,12.197,123.0,3,12732,167.0,48.24,376.0,209.0,124.0,36.21,367.0,243.0
2026-07-20T14:31:21.711501+02:00,12.218,123.0,3,12754,167.0,50.13,375.0,208.0,125.0,37.64,367.0,242.0
2026-07-20T14:31:21.734027+02:00,12.241,123.0,3,12776,166.0,45.74,374.0,208.0,124.0,34.42,366.0,242.0
2026-07-20T14:31:21.760871+02:00,12.268,123.0,3,12798,169.0,46.27,377.0,208.0,127.0,34.82,368.0,241.0
2026-07-20T14:31:21.778013+02:00,12.285,123.0,3,12820,167.0,48.96,376.0,209.0,125.0,36.69,367.0,242.0
2026-07-20T14:31:21.800593+02:00,12.307,123.0,3,12843,165.0,49.66,375.0,210.0,125.0,37.32,367.0,242.0
2026-07-20T14:31:21.823209+02:00,12.330,123.0,3,12865,165.0,45.99,374.0,209.0,125.0,34.75,367.0,242.0
2026-07-20T14:31:21.847918+02:00,12.355,123.0,3,12888,169.0,46.23,377.0,208.0,127.0,34.74,368.0,241.0
2026-07-20T14:31:21.869241+02:00,12.376,123.0,3,12910,169.0,50.09,377.0,208.0,127.0,37.5,368.0,241.0
2026-07-20T14:31:21.895932+02:00,12.403,123.0,3,12932,167.0,49.06,376.0,209.0,126.0,36.99,367.0,241.0
2026-07-20T14:31:21.911357+02:00,12.418,123.0,3,12954,166.0,46.87,375.0,209.0,124.0,35.13,366.0,242.0
2026-07-20T14:31:21.933907+02:00,12.441,123.0,3,12976,166.0,48.04,375.0,209.0,124.0,36.06,366.0,242.0
2026-07-20T14:31:21.957153+02:00,12.464,123.0,3,12998,168.0,50.36,375.0,207.0,125.0,37.73,366.0,241.0
2026-07-20T14:31:21.985771+02:00,12.493,123.0,3,13020,167.0,46.71,374.0,207.0,125.0,35.11,366.0,241.0
2026-07-20T14:31:21.999317+02:00,12.506,123.0,3,13042,169.0,45.92,375.0,206.0,126.0,34.45,367.0,241.0
2026-07-20T14:31:22.021877+02:00,12.529,123.0,3,13064,166.0,48.35,375.0,209.0,124.0,36.26,367.0,243.0
2026-07-20T14:31:22.043401+02:00,12.550,123.0,3,13086,165.0,46.44,373.0,208.0,124.0,34.93,366.0,242.0
2026-07-20T14:31:22.065989+02:00,12.573,123.0,3,13108,169.0,46.29,375.0,206.0,126.0,34.88,367.0,241.0
2026-07-20T14:31:22.089811+02:00,12.597,123.0,3,13130,168.0,49.17,376.0,208.0,126.0,36.92,368.0,242.0
2026-07-20T14:31:22.109765+02:00,12.617,123.0,3,13152,168.0,49.88,376.0,208.0,126.0,37.39,368.0,242.0
2026-07-20T14:31:22.131510+02:00,12.638,123.0,3,13174,167.0,46.86,376.0,209.0,124.0,35.26,367.0,243.0
2026-07-20T14:31:22.154056+02:00,12.661,123.0,3,13196,164.0,47.11,374.0,210.0,124.0,35.45,366.0,242.0
2026-07-20T14:31:22.175781+02:00,12.683,123.0,3,13218,165.0,49.98,375.0,210.0,125.0,37.34,367.0,242.0
2026-07-20T14:31:22.197895+02:00,12.705,123.0,3,13240,168.0,47.22,377.0,209.0,127.0,35.57,369.0,242.0
2026-07-20T14:31:22.225479+02:00,12.732,123.0,3,13262,167.0,46.99,375.0,208.0,127.0,35.34,367.0,240.0
2026-07-20T14:31:22.246825+02:00,12.754,123.0,3,13284,167.0,48.06,375.0,208.0,125.0,35.96,366.0,241.0
2026-07-20T14:31:22.263484+02:00,12.770,123.0,3,13306,167.0,47.42,375.0,208.0,125.0,35.69,366.0,241.0
2026-07-20T14:31:22.286045+02:00,12.793,123.0,3,13328,166.0,46.16,375.0,209.0,124.0,34.67,366.0,242.0
2026-07-20T14:31:22.308962+02:00,12.816,123.0,3,13350,169.0,47.45,376.0,207.0,127.0,35.47,367.0,240.0
2026-07-20T14:31:22.331823+02:00,12.839,123.0,3,13372,166.0,49.35,375.0,209.0,124.0,36.88,366.0,242.0
2026-07-20T14:31:22.351606+02:00,12.858,123.0,3,13394,166.0,47.81,375.0,209.0,125.0,35.92,367.0,242.0
2026-07-20T14:31:22.374155+02:00,12.881,123.0,3,13416,167.0,46.01,375.0,208.0,125.0,34.59,367.0,242.0
2026-07-20T14:31:22.399109+02:00,12.906,123.0,3,13438,168.0,49.23,376.0,208.0,125.0,36.84,367.0,242.0
2026-07-20T14:31:22.419000+02:00,12.926,123.0,3,13460,168.0,49.24,375.0,207.0,126.0,37.11,367.0,241.0
2026-07-20T14:31:22.440615+02:00,12.948,123.0,3,13483,167.0,46.77,375.0,208.0,125.0,35.18,367.0,242.0
2026-07-20T14:31:22.463160+02:00,12.970,123.0,3,13505,166.0,46.99,376.0,210.0,125.0,35.3,367.0,242.0
2026-07-20T14:31:22.485692+02:00,12.993,123.0,3,13528,166.0,48.31,375.0,209.0,124.0,36.18,367.0,243.0
2026-07-20T14:31:22.507220+02:00,13.014,123.0,3,13550,167.0,47.3,376.0,209.0,125.0,35.62,367.0,242.0
2026-07-20T14:31:22.529758+02:00,13.037,123.0,3,13572,168.0,46.53,377.0,209.0,127.0,35.06,368.0,241.0
2026-07-20T14:31:22.551343+02:00,13.058,123.0,3,13594,166.0,47.37,375.0,209.0,126.0,35.32,367.0,241.0
2026-07-20T14:31:22.578288+02:00,13.085,123.0,3,13616,167.0,49.53,376.0,209.0,125.0,37.16,367.0,242.0
2026-07-20T14:31:22.595317+02:00,13.102,123.0,3,13638,167.0,47.27,375.0,208.0,126.0,35.67,366.0,240.0
2026-07-20T14:31:22.617892+02:00,13.125,123.0,3,13660,167.0,46.62,375.0,208.0,125.0,34.96,366.0,241.0
2026-07-20T14:31:22.640609+02:00,13.147,123.0,3,13682,167.0,49.8,376.0,209.0,126.0,37.22,367.0,241.0
2026-07-20T14:31:22.661776+02:00,13.169,123.0,3,13704,168.0,48.16,376.0,208.0,126.0,36.19,366.0,240.0
2026-07-20T14:31:22.683431+02:00,13.190,123.0,3,13726,167.0,46.9,374.0,207.0,125.0,35.15,366.0,241.0
2026-07-20T14:31:22.709500+02:00,13.216,123.0,3,13748,168.0,48.56,376.0,208.0,126.0,36.26,367.0,241.0
2026-07-20T14:31:22.727390+02:00,13.234,123.0,3,13770,168.0,49.63,376.0,208.0,126.0,37.32,367.0,241.0
2026-07-20T14:31:22.749919+02:00,13.257,123.0,3,13792,168.0,46.69,375.0,207.0,127.0,35.16,367.0,240.0
2026-07-20T14:31:22.771355+02:00,13.278,123.0,3,13814,168.0,45.4,376.0,208.0,125.0,34.03,367.0,242.0
2026-07-20T14:31:22.797087+02:00,13.304,123.0,3,13836,169.0,49.4,377.0,208.0,127.0,37.01,368.0,241.0
2026-07-20T14:31:22.815487+02:00,13.322,123.0,3,13858,168.0,47.06,375.0,207.0,125.0,35.44,366.0,241.0
2026-07-20T14:31:22.838035+02:00,13.345,123.0,3,13880,170.0,46.57,377.0,207.0,127.0,35.04,368.0,241.0
2026-07-20T14:31:22.859435+02:00,13.366,123.0,3,13902,169.0,49.76,377.0,208.0,127.0,37.39,368.0,241.0
2026-07-20T14:31:22.881952+02:00,13.389,123.0,3,13924,170.0,50.2,377.0,207.0,125.0,37.64,367.0,242.0
2026-07-20T14:31:22.903638+02:00,13.411,123.0,3,13946,169.0,47.25,377.0,208.0,128.0,35.52,368.0,240.0
2026-07-20T14:31:22.926038+02:00,13.433,123.0,3,13968,167.0,48.23,376.0,209.0,127.0,36.17,368.0,241.0
2026-07-20T14:31:22.947496+02:00,13.454,123.0,3,13990,168.0,50.56,376.0,208.0,128.0,37.77,368.0,240.0
2026-07-20T14:31:22.974070+02:00,13.481,123.0,3,14012,169.0,46.82,377.0,208.0,126.0,35.28,367.0,241.0
2026-07-20T14:31:22.991599+02:00,13.498,123.0,3,14034,167.0,46.31,375.0,208.0,126.0,34.86,366.0,240.0
2026-07-20T14:31:23.014173+02:00,13.521,123.0,3,14056,170.0,48.57,377.0,207.0,127.0,36.32,367.0,240.0
2026-07-20T14:31:23.041575+02:00,13.548,123.0,3,14078,168.0,47.05,376.0,208.0,126.0,35.36,367.0,241.0
2026-07-20T14:31:23.058224+02:00,13.565,123.0,3,14100,171.0,46.79,377.0,206.0,128.0,35.16,368.0,240.0
2026-07-20T14:31:23.081606+02:00,13.588,123.0,3,14123,171.0,48.48,378.0,207.0,128.0,36.34,369.0,241.0
2026-07-20T14:31:23.103382+02:00,13.610,123.0,3,14145,167.0,48.77,375.0,208.0,125.0,36.46,367.0,242.0
2026-07-20T14:31:23.125839+02:00,13.633,123.0,3,14168,170.0,49.96,376.0,206.0,126.0,37.44,367.0,241.0
2026-07-20T14:31:23.147191+02:00,13.654,123.0,3,14190,171.0,47.71,378.0,207.0,127.0,35.85,368.0,241.0
2026-07-20T14:31:23.169727+02:00,13.677,123.0,3,14212,170.0,48.81,377.0,207.0,127.0,36.56,368.0,241.0
2026-07-20T14:31:23.191418+02:00,13.698,123.0,3,14234,170.0,50.96,377.0,207.0,128.0,38.22,368.0,240.0
2026-07-20T14:31:23.213712+02:00,13.721,123.0,3,14256,168.0,46.61,376.0,208.0,127.0,35.03,367.0,240.0
2026-07-20T14:31:23.235358+02:00,13.742,123.0,3,14278,168.0,45.48,375.0,207.0,126.0,34.3,366.0,240.0
2026-07-20T14:31:23.257896+02:00,13.765,123.0,3,14300,169.0,49.12,377.0,208.0,127.0,36.62,367.0,240.0
2026-07-20T14:31:23.279240+02:00,13.786,123.0,3,14322,168.0,47.19,377.0,209.0,126.0,35.41,367.0,241.0
2026-07-20T14:31:23.301657+02:00,13.809,123.0,3,14344,171.0,47.04,377.0,206.0,128.0,35.42,368.0,240.0
2026-07-20T14:31:23.323391+02:00,13.830,123.0,3,14366,168.0,48.85,375.0,207.0,126.0,36.37,366.0,240.0
2026-07-20T14:31:23.345991+02:00,13.853,123.0,3,14388,168.0,49.53,375.0,207.0,125.0,37.13,366.0,241.0
2026-07-20T14:31:23.367550+02:00,13.874,123.0,3,14410,170.0,47.7,375.0,205.0,127.0,35.89,367.0,240.0
2026-07-20T14:31:23.389941+02:00,13.897,123.0,3,14432,171.0,47.82,377.0,206.0,128.0,35.88,369.0,241.0
2026-07-20T14:31:23.414088+02:00,13.921,123.0,3,14454,170.0,50.08,376.0,206.0,128.0,37.61,368.0,240.0
2026-07-20T14:31:23.434082+02:00,13.941,123.0,3,14476,171.0,47.95,376.0,205.0,127.0,36.23,367.0,240.0
2026-07-20T14:31:23.455468+02:00,13.962,123.0,3,14498,169.0,47.27,377.0,208.0,126.0,35.6,368.0,242.0
2026-07-20T14:31:23.477973+02:00,13.985,123.0,3,14520,170.0,48.92,379.0,209.0,127.0,36.64,369.0,242.0
2026-07-20T14:31:23.499329+02:00,14.006,123.0,3,14542,168.0,48.18,376.0,208.0,127.0,36.29,368.0,241.0
2026-07-20T14:31:23.522359+02:00,14.029,123.0,3,14564,171.0,47.38,378.0,207.0,129.0,35.79,369.0,240.0
2026-07-20T14:31:23.546352+02:00,14.053,123.0,3,14586,167.0,46.16,377.0,210.0,126.0,34.55,368.0,242.0
2026-07-20T14:31:23.566921+02:00,14.074,123.0,3,14608,169.0,49.47,377.0,208.0,126.0,37.15,367.0,241.0
2026-07-20T14:31:23.587654+02:00,14.095,123.0,3,14630,168.0,47.61,375.0,207.0,127.0,35.82,367.0,240.0
2026-07-20T14:31:23.610009+02:00,14.117,123.0,3,14652,171.0,46.61,377.0,206.0,129.0,35.08,368.0,239.0
2026-07-20T14:31:23.631725+02:00,14.139,123.0,3,14674,169.0,49.73,377.0,208.0,127.0,37.2,367.0,240.0
2026-07-20T14:31:23.654232+02:00,14.161,123.0,3,14696,169.0,50.1,375.0,206.0,126.0,37.56,366.0,240.0
2026-07-20T14:31:23.676175+02:00,14.183,123.0,3,14718,170.0,47.63,376.0,206.0,127.0,35.8,367.0,240.0
2026-07-20T14:31:23.701275+02:00,14.208,123.0,3,14740,171.0,48.89,377.0,206.0,128.0,36.56,368.0,240.0
2026-07-20T14:31:23.720644+02:00,14.228,123.0,3,14763,170.0,49.53,377.0,207.0,127.0,37.01,369.0,242.0
2026-07-20T14:31:23.743263+02:00,14.250,123.0,3,14785,169.0,49.09,375.0,206.0,127.0,37.08,367.0,240.0
2026-07-20T14:31:23.765845+02:00,14.273,123.0,3,14808,168.0,46.42,375.0,207.0,126.0,34.98,367.0,241.0
2026-07-20T14:31:23.787151+02:00,14.294,123.0,3,14830,171.0,46.95,378.0,207.0,128.0,35.16,369.0,241.0
2026-07-20T14:31:23.810558+02:00,14.317,123.0,3,14852,171.0,49.98,377.0,206.0,130.0,37.46,369.0,239.0
2026-07-20T14:31:23.831341+02:00,14.338,123.0,3,14874,170.0,47.76,377.0,207.0,129.0,35.99,368.0,239.0
2026-07-20T14:31:23.853890+02:00,14.361,123.0,3,14896,170.0,46.79,378.0,208.0,128.0,35.2,369.0,241.0
2026-07-20T14:31:23.875242+02:00,14.382,123.0,3,14918,170.0,50.09,377.0,207.0,128.0,37.52,368.0,240.0
2026-07-20T14:31:23.897825+02:00,14.405,123.0,3,14940,171.0,49.2,378.0,207.0,128.0,37.16,368.0,240.0
2026-07-20T14:31:23.919296+02:00,14.426,123.0,3,14962,172.0,48.03,378.0,206.0,130.0,36.08,369.0,239.0
2026-07-20T14:31:23.942002+02:00,14.449,123.0,3,14984,168.0,48.57,376.0,208.0,127.0,36.44,367.0,240.0
2026-07-20T14:31:23.969310+02:00,14.476,123.0,3,15006,171.0,51.11,377.0,206.0,129.0,38.25,368.0,239.0
2026-07-20T14:31:23.985905+02:00,14.493,123.0,3,15028,167.0,46.67,374.0,207.0,126.0,35.12,366.0,240.0
2026-07-20T14:31:24.007443+02:00,14.514,123.0,3,15050,171.0,46.16,376.0,205.0,127.0,34.65,367.0,240.0
2026-07-20T14:31:24.029973+02:00,14.537,123.0,3,15072,171.0,49.81,377.0,206.0,128.0,37.26,368.0,240.0
2026-07-20T14:31:24.052850+02:00,14.560,123.0,3,15094,173.0,47.7,378.0,205.0,129.0,35.83,369.0,240.0
2026-07-20T14:31:24.074057+02:00,14.581,123.0,3,15116,169.0,46.58,375.0,206.0,127.0,34.96,367.0,240.0
2026-07-20T14:31:24.095355+02:00,14.602,123.0,3,15138,169.0,49.79,376.0,207.0,127.0,37.28,368.0,241.0
2026-07-20T14:31:24.117930+02:00,14.625,123.0,3,15160,170.0,50.36,377.0,207.0,127.0,37.85,368.0,241.0
2026-07-20T14:31:24.143899+02:00,14.651,123.0,3,15182,171.0,47.54,377.0,206.0,128.0,35.85,368.0,240.0
2026-07-20T14:31:24.162187+02:00,14.669,123.0,3,15204,171.0,48.35,378.0,207.0,129.0,36.39,369.0,240.0
2026-07-20T14:31:24.183492+02:00,14.690,123.0,3,15226,170.0,50.61,377.0,207.0,128.0,37.73,368.0,240.0
2026-07-20T14:31:24.206776+02:00,14.714,123.0,3,15248,171.0,47.44,377.0,206.0,129.0,35.78,368.0,239.0
2026-07-20T14:31:24.227559+02:00,14.734,123.0,3,15270,170.0,47.47,377.0,207.0,128.0,35.78,368.0,240.0
2026-07-20T14:31:24.250101+02:00,14.757,123.0,3,15292,171.0,48.88,378.0,207.0,129.0,36.48,369.0,240.0
2026-07-20T14:31:24.271681+02:00,14.779,123.0,3,15314,172.0,48.32,377.0,205.0,128.0,36.39,367.0,239.0
2026-07-20T14:31:24.294208+02:00,14.801,123.0,3,15336,169.0,46.75,375.0,206.0,126.0,35.12,366.0,240.0
2026-07-20T14:31:24.315500+02:00,14.822,123.0,3,15358,170.0,47.68,377.0,207.0,127.0,35.63,368.0,241.0
2026-07-20T14:31:24.338106+02:00,14.845,123.0,3,15380,170.0,50.02,377.0,207.0,128.0,37.45,368.0,240.0
2026-07-20T14:31:24.361414+02:00,14.868,123.0,3,15403,171.0,48.13,376.0,205.0,129.0,36.22,368.0,239.0
2026-07-20T14:31:24.383232+02:00,14.890,123.0,3,15425,173.0,47.06,377.0,204.0,129.0,35.52,368.0,239.0
2026-07-20T14:31:24.405779+02:00,14.913,123.0,3,15448,172.0,49.03,378.0,206.0,128.0,36.74,369.0,241.0
2026-07-20T14:31:24.427245+02:00,14.934,123.0,3,15470,172.0,50.63,377.0,205.0,128.0,37.9,368.0,240.0
2026-07-20T14:31:24.450290+02:00,14.957,123.0,3,15492,171.0,47.18,376.0,205.0,128.0,35.65,368.0,240.0
2026-07-20T14:31:24.474745+02:00,14.982,123.0,3,15514,173.0,47.09,379.0,206.0,128.0,35.53,369.0,241.0
2026-07-20T14:31:24.498198+02:00,15.005,123.0,3,15536,174.0,49.26,380.0,206.0,130.0,37.03,370.0,240.0
2026-07-20T14:31:24.515417+02:00,15.022,123.0,3,15558,170.0,48.0,376.0,206.0,129.0,36.18,368.0,239.0
2026-07-20T14:31:24.537730+02:00,15.045,123.0,3,15580,170.0,47.04,377.0,207.0,128.0,35.36,368.0,240.0
2026-07-20T14:31:24.559354+02:00,15.066,123.0,3,15602,170.0,48.73,378.0,208.0,128.0,36.45,368.0,240.0
2026-07-20T14:31:24.581846+02:00,15.089,123.0,3,15624,171.0,50.51,377.0,206.0,128.0,37.94,368.0,240.0
2026-07-20T14:31:24.603203+02:00,15.110,123.0,3,15646,172.0,48.66,378.0,206.0,130.0,36.7,368.0,238.0
2026-07-20T14:31:24.625735+02:00,15.133,123.0,3,15668,170.0,47.63,377.0,207.0,127.0,35.71,367.0,240.0
2026-07-20T14:31:24.651568+02:00,15.159,123.0,3,15690,168.0,49.84,376.0,208.0,127.0,37.23,367.0,240.0
2026-07-20T14:31:24.669945+02:00,15.177,123.0,3,15712,169.0,48.99,376.0,207.0,127.0,36.83,367.0,240.0
2026-07-20T14:31:24.691293+02:00,15.198,123.0,3,15734,170.0,48.17,376.0,206.0,128.0,36.15,368.0,240.0
2026-07-20T14:31:24.717723+02:00,15.225,123.0,3,15756,173.0,49.5,378.0,205.0,129.0,37.1,368.0,239.0
2026-07-20T14:31:24.735561+02:00,15.242,123.0,3,15778,171.0,50.18,377.0,206.0,128.0,37.68,368.0,240.0
2026-07-20T14:31:24.758189+02:00,15.265,123.0,3,15800,169.0,46.93,375.0,206.0,127.0,35.32,367.0,240.0
2026-07-20T14:31:24.779472+02:00,15.286,123.0,3,15822,170.0,45.69,377.0,207.0,126.0,34.36,368.0,242.0
2026-07-20T14:31:24.801993+02:00,15.309,123.0,3,15844,171.0,50.01,378.0,207.0,129.0,37.48,369.0,240.0
2026-07-20T14:31:24.825512+02:00,15.332,123.0,3,15866,173.0,48.24,378.0,205.0,129.0,36.34,368.0,239.0
2026-07-20T14:31:24.845912+02:00,15.353,123.0,3,15888,171.0,47.25,377.0,206.0,129.0,35.47,368.0,239.0
2026-07-20T14:31:24.867614+02:00,15.374,123.0,3,15910,168.0,49.56,375.0,207.0,128.0,37.15,367.0,239.0
2026-07-20T14:31:24.890138+02:00,15.397,123.0,3,15932,172.0,50.88,378.0,206.0,130.0,38.18,369.0,239.0
2026-07-20T14:31:24.912846+02:00,15.420,123.0,3,15954,171.0,48.04,377.0,206.0,128.0,36.05,367.0,239.0
2026-07-20T14:31:24.941431+02:00,15.448,123.0,3,15976,172.0,49.32,378.0,206.0,129.0,36.94,368.0,239.0
2026-07-20T14:31:24.955714+02:00,15.463,123.0,3,15998,170.0,51.03,377.0,207.0,128.0,38.17,368.0,240.0
2026-07-20T14:31:24.978362+02:00,15.485,123.0,3,16020,171.0,47.2,377.0,206.0,128.0,35.52,368.0,240.0
2026-07-20T14:31:25.000839+02:00,15.508,123.0,3,16043,170.0,46.79,376.0,206.0,128.0,35.29,368.0,240.0
2026-07-20T14:31:25.023254+02:00,15.530,123.0,3,16065,169.0,48.99,376.0,207.0,126.0,36.62,366.0,240.0
2026-07-20T14:31:25.045916+02:00,15.553,123.0,3,16088,172.0,50.2,376.0,204.0,129.0,37.49,368.0,239.0
2026-07-20T14:31:25.070137+02:00,15.577,123.0,3,16110,169.0,47.8,376.0,207.0,128.0,35.95,368.0,240.0
2026-07-20T14:31:25.089790+02:00,15.597,123.0,3,16132,170.0,46.73,375.0,205.0,127.0,35.26,367.0,240.0
2026-07-20T14:31:25.111240+02:00,15.618,123.0,3,16154,171.0,49.89,376.0,205.0,128.0,37.45,368.0,240.0
2026-07-20T14:31:25.133681+02:00,15.641,123.0,3,16176,170.0,49.79,376.0,206.0,128.0,37.54,368.0,240.0
2026-07-20T14:31:25.155375+02:00,15.662,123.0,3,16198,174.0,48.24,378.0,204.0,130.0,36.15,369.0,239.0
2026-07-20T14:31:25.177914+02:00,15.685,123.0,3,16220,170.0,48.57,376.0,206.0,129.0,36.46,368.0,239.0
2026-07-20T14:31:25.199266+02:00,15.706,123.0,3,16242,170.0,50.67,377.0,207.0,129.0,37.93,369.0,240.0
2026-07-20T14:31:25.221826+02:00,15.729,123.0,3,16264,171.0,47.05,378.0,207.0,129.0,35.52,369.0,240.0
2026-07-20T14:31:25.243424+02:00,15.750,123.0,3,16286,170.0,46.12,377.0,207.0,128.0,34.72,368.0,240.0
2026-07-20T14:31:25.266060+02:00,15.773,123.0,3,16308,170.0,49.47,377.0,207.0,129.0,36.92,368.0,239.0
2026-07-20T14:31:25.290089+02:00,15.797,123.0,3,16330,170.0,46.91,377.0,207.0,128.0,35.29,368.0,240.0
2026-07-20T14:31:25.309920+02:00,15.817,123.0,3,16352,168.0,46.56,376.0,208.0,127.0,35.05,367.0,240.0
2026-07-20T14:31:25.331303+02:00,15.838,123.0,3,16374,171.0,49.48,377.0,206.0,129.0,37.0,368.0,239.0
2026-07-20T14:31:25.357274+02:00,15.864,123.0,3,16396,170.0,50.1,376.0,206.0,128.0,37.52,367.0,239.0
2026-07-20T14:31:25.375496+02:00,15.882,123.0,3,16418,170.0,47.97,376.0,206.0,128.0,36.05,367.0,239.0
2026-07-20T14:31:25.398067+02:00,15.905,123.0,3,16440,169.0,48.05,376.0,207.0,127.0,35.95,367.0,240.0
2026-07-20T14:31:25.421001+02:00,15.928,123.0,3,16462,168.0,49.75,376.0,208.0,126.0,37.19,367.0,241.0
2026-07-20T14:31:25.442129+02:00,15.949,123.0,3,16484,171.0,48.36,377.0,206.0,128.0,36.4,368.0,240.0
2026-07-20T14:31:25.463430+02:00,15.970,123.0,3,16506,170.0,47.26,376.0,206.0,127.0,35.61,367.0,240.0
2026-07-20T14:31:25.488365+02:00,15.995,123.0,3,16528,172.0,48.84,377.0,205.0,128.0,36.62,368.0,240.0
2026-07-20T14:31:25.507721+02:00,16.015,143.0,4,16550,169.0,48.69,375.0,206.0,125.0,36.67,366.0,241.0
2026-07-20T14:31:25.530076+02:00,16.037,143.0,4,16572,192.0,48.24,386.0,194.0,144.0,36.43,374.0,230.0
2026-07-20T14:31:25.555941+02:00,16.063,143.0,4,16594,203.0,53.88,392.0,189.0,155.0,41.17,379.0,224.0
2026-07-20T14:31:25.574127+02:00,16.081,143.0,4,16616,200.0,58.4,391.0,191.0,153.0,44.47,379.0,226.0
2026-07-20T14:31:25.595491+02:00,16.102,143.0,4,16638,195.0,59.29,391.0,196.0,146.0,45.13,377.0,231.0
2026-07-20T14:31:25.621691+02:00,16.129,143.0,4,16660,193.0,56.46,390.0,197.0,144.0,42.94,376.0,232.0
2026-07-20T14:31:25.640582+02:00,16.147,143.0,4,16683,193.0,56.96,390.0,197.0,147.0,43.49,378.0,231.0
2026-07-20T14:31:25.663134+02:00,16.170,143.0,4,16705,189.0,56.14,387.0,198.0,144.0,42.73,376.0,232.0
2026-07-20T14:31:25.690169+02:00,16.197,143.0,4,16728,192.0,56.46,388.0,196.0,144.0,43.07,375.0,231.0
2026-07-20T14:31:25.707341+02:00,16.214,143.0,4,16750,194.0,57.81,390.0,196.0,145.0,44.08,376.0,231.0
2026-07-20T14:31:25.732469+02:00,16.239,143.0,4,16772,193.0,56.68,390.0,197.0,146.0,43.18,377.0,231.0
2026-07-20T14:31:25.751298+02:00,16.258,143.0,4,16794,191.0,55.49,388.0,197.0,146.0,42.18,377.0,231.0
2026-07-20T14:31:25.773803+02:00,16.281,143.0,4,16816,194.0,57.25,389.0,195.0,145.0,43.63,376.0,231.0
2026-07-20T14:31:25.795111+02:00,16.302,143.0,4,16838,195.0,57.26,389.0,194.0,146.0,43.66,376.0,230.0
