# script: Chirp_sweep_log.py
# csv_file: data/chirp_sweep_2026-07-20_14-06-10.csv
# samplerate: 48000
# amplitude: 1.0
# output_device: Externe Kopfhörer
# port: /dev/cu.usbserial-1110
# baud: 115200
# sweep: {"f0": 20.0, "f1": 20000.0, "duration_s": 40.0, "type": "log"}
# run_timestamp_local: 2026-07-20T14:06:12.533429+02:00
wall_clock,t_rel_s,f_inst_hz,arduino_t_ms,p2p_0,rms_0,vmax_0,vmin_0,p2p_1,rms_1,vmax_1,vmin_1
2026-07-20T14:06:15.641219+02:00,2.903,33.02,3534,4.0,0.94,285.0,281.0,3.0,0.73,300.0,297.0
2026-07-20T14:06:15.668161+02:00,2.930,33.17,3556,6.0,1.17,286.0,280.0,5.0,0.97,301.0,296.0
2026-07-20T14:06:15.684109+02:00,2.946,33.27,3577,4.0,0.96,286.0,282.0,3.0,0.66,300.0,297.0
2026-07-20T14:06:15.705554+02:00,2.968,33.39,3598,5.0,0.99,286.0,281.0,4.0,0.8,300.0,296.0
2026-07-20T14:06:15.728076+02:00,2.990,33.52,3619,4.0,1.09,285.0,281.0,4.0,0.85,300.0,296.0
2026-07-20T14:06:15.747658+02:00,3.010,33.63,3640,5.0,1.11,287.0,282.0,3.0,0.84,300.0,297.0
2026-07-20T14:06:15.768101+02:00,3.030,33.75,3661,8.0,1.92,289.0,281.0,7.0,1.57,303.0,296.0
2026-07-20T14:06:15.790866+02:00,3.053,33.89,3683,6.0,1.4,287.0,281.0,5.0,1.18,301.0,296.0
2026-07-20T14:06:15.815306+02:00,3.077,34.03,3705,4.0,0.92,285.0,281.0,3.0,0.78,300.0,297.0
2026-07-20T14:06:15.834705+02:00,3.097,34.14,3727,6.0,1.45,288.0,282.0,4.0,1.11,301.0,297.0
2026-07-20T14:06:15.856752+02:00,3.119,34.27,3749,4.0,1.02,285.0,281.0,3.0,0.71,300.0,297.0
2026-07-20T14:06:15.877599+02:00,3.140,34.40,3770,5.0,1.15,287.0,282.0,4.0,0.95,301.0,297.0
2026-07-20T14:06:15.900517+02:00,3.163,34.54,3791,4.0,1.13,285.0,281.0,4.0,0.88,300.0,296.0
2026-07-20T14:06:15.920821+02:00,3.183,34.65,3813,4.0,1.2,286.0,282.0,4.0,0.97,301.0,297.0
2026-07-20T14:06:15.942363+02:00,3.205,34.78,3835,4.0,1.07,286.0,282.0,3.0,0.87,300.0,297.0
2026-07-20T14:06:15.964574+02:00,3.227,34.92,3857,4.0,0.96,285.0,281.0,4.0,0.85,300.0,296.0
2026-07-20T14:06:15.985084+02:00,3.247,35.04,3878,5.0,1.41,286.0,281.0,4.0,1.15,300.0,296.0
2026-07-20T14:06:16.007780+02:00,3.270,35.18,3900,7.0,1.61,288.0,281.0,4.0,1.27,301.0,297.0
2026-07-20T14:06:16.029416+02:00,3.292,35.31,3922,6.0,1.2,288.0,282.0,5.0,0.99,302.0,297.0
2026-07-20T14:06:16.055715+02:00,3.318,35.47,3944,6.0,1.34,287.0,281.0,4.0,1.1,301.0,297.0
2026-07-20T14:06:16.072238+02:00,3.334,35.57,3965,3.0,0.86,286.0,283.0,3.0,0.78,301.0,298.0
2026-07-20T14:06:16.094658+02:00,3.357,35.71,3987,5.0,1.26,287.0,282.0,4.0,1.03,302.0,298.0
2026-07-20T14:06:16.119487+02:00,3.382,35.86,4008,5.0,1.15,286.0,281.0,3.0,0.81,300.0,297.0
2026-07-20T14:06:16.137833+02:00,3.400,35.98,4030,4.0,1.02,286.0,282.0,4.0,0.74,301.0,297.0
2026-07-20T14:06:16.159393+02:00,3.422,36.11,4052,5.0,1.31,286.0,281.0,4.0,1.12,301.0,297.0
2026-07-20T14:06:16.181772+02:00,3.444,36.25,4074,7.0,1.68,288.0,281.0,5.0,1.31,302.0,297.0
2026-07-20T14:06:16.209319+02:00,3.471,36.42,4096,4.0,1.14,286.0,282.0,4.0,0.94,301.0,297.0
2026-07-20T14:06:16.224836+02:00,3.487,36.52,4117,4.0,1.2,286.0,282.0,4.0,0.98,301.0,297.0
2026-07-20T14:06:16.246451+02:00,3.509,36.66,4139,6.0,1.35,287.0,281.0,4.0,0.99,301.0,297.0
2026-07-20T14:06:16.268731+02:00,3.531,36.80,4161,7.0,1.65,288.0,281.0,6.0,1.35,302.0,296.0
2026-07-20T14:06:16.291559+02:00,3.554,36.95,4184,7.0,1.71,288.0,281.0,5.0,1.35,302.0,297.0
2026-07-20T14:06:16.312868+02:00,3.575,37.08,4206,4.0,1.22,286.0,282.0,4.0,1.02,301.0,297.0
2026-07-20T14:06:16.335435+02:00,3.598,37.23,4228,6.0,1.34,287.0,281.0,4.0,1.06,301.0,297.0
2026-07-20T14:06:16.356748+02:00,3.619,37.36,4250,9.0,2.06,289.0,280.0,7.0,1.53,303.0,296.0
2026-07-20T14:06:16.378315+02:00,3.640,37.50,4271,8.0,1.79,288.0,280.0,5.0,1.38,301.0,296.0
2026-07-20T14:06:16.398781+02:00,3.661,37.64,4292,9.0,2.03,289.0,280.0,6.0,1.47,302.0,296.0
2026-07-20T14:06:16.421727+02:00,3.684,37.79,4314,5.0,1.25,286.0,281.0,4.0,1.08,301.0,297.0
2026-07-20T14:06:16.443175+02:00,3.705,37.93,4336,6.0,1.53,286.0,280.0,5.0,1.17,301.0,296.0
2026-07-20T14:06:16.465443+02:00,3.728,38.07,4358,9.0,2.15,288.0,279.0,6.0,1.72,301.0,295.0
2026-07-20T14:06:16.486909+02:00,3.749,38.21,4380,10.0,2.15,288.0,278.0,8.0,1.56,302.0,294.0
2026-07-20T14:06:16.511693+02:00,3.774,38.38,4402,9.0,1.94,288.0,279.0,7.0,1.51,302.0,295.0
2026-07-20T14:06:16.531023+02:00,3.793,38.51,4424,11.0,2.5,290.0,279.0,7.0,1.93,302.0,295.0
2026-07-20T14:06:16.553493+02:00,3.816,38.65,4446,7.0,1.7,287.0,280.0,6.0,1.38,301.0,295.0
2026-07-20T14:06:16.574025+02:00,3.836,38.79,4467,6.0,1.37,287.0,281.0,4.0,0.96,301.0,297.0
2026-07-20T14:06:16.596441+02:00,3.859,38.94,4489,8.0,1.92,288.0,280.0,6.0,1.54,302.0,296.0
2026-07-20T14:06:16.616909+02:00,3.879,39.08,4510,8.0,1.83,288.0,280.0,5.0,1.43,301.0,296.0
2026-07-20T14:06:16.639642+02:00,3.902,39.23,4532,9.0,2.19,288.0,279.0,7.0,1.76,302.0,295.0
2026-07-20T14:06:16.661066+02:00,3.923,39.38,4554,10.0,2.71,290.0,280.0,7.0,2.02,303.0,296.0
2026-07-20T14:06:16.683456+02:00,3.946,39.53,4576,6.0,1.86,288.0,282.0,5.0,1.53,302.0,297.0
2026-07-20T14:06:16.703930+02:00,3.966,39.67,4597,9.0,1.97,288.0,279.0,7.0,1.53,302.0,295.0
2026-07-20T14:06:16.726442+02:00,3.989,39.83,4619,7.0,1.98,287.0,280.0,6.0,1.6,301.0,295.0
2026-07-20T14:06:16.746928+02:00,4.009,39.97,4640,8.0,1.86,288.0,280.0,6.0,1.48,302.0,296.0
2026-07-20T14:06:16.768549+02:00,4.031,40.12,4661,9.0,2.02,288.0,279.0,7.0,1.64,302.0,295.0
2026-07-20T14:06:16.789081+02:00,4.051,40.26,4682,8.0,2.0,287.0,279.0,7.0,1.6,301.0,294.0
2026-07-20T14:06:16.811544+02:00,4.074,40.42,4704,10.0,2.34,290.0,280.0,9.0,1.83,304.0,295.0
2026-07-20T14:06:16.833149+02:00,4.095,40.57,4726,8.0,2.03,288.0,280.0,7.0,1.65,302.0,295.0
2026-07-20T14:06:16.860209+02:00,4.122,40.76,4748,8.0,1.85,288.0,280.0,5.0,1.37,301.0,296.0
2026-07-20T14:06:16.877049+02:00,4.139,40.88,4770,9.0,2.24,288.0,279.0,8.0,1.74,302.0,294.0
2026-07-20T14:06:16.898620+02:00,4.161,41.03,4791,7.0,1.84,288.0,281.0,5.0,1.41,301.0,296.0
2026-07-20T14:06:16.919049+02:00,4.181,41.17,4812,9.0,2.5,288.0,279.0,8.0,2.05,302.0,294.0
2026-07-20T14:06:16.941648+02:00,4.204,41.33,4834,11.0,2.56,289.0,278.0,9.0,1.89,303.0,294.0
2026-07-20T14:06:16.962086+02:00,4.224,41.48,4855,11.0,2.7,289.0,278.0,9.0,2.07,303.0,294.0
2026-07-20T14:06:16.983616+02:00,4.246,41.64,4876,8.0,2.14,288.0,280.0,6.0,1.7,301.0,295.0
2026-07-20T14:06:17.004126+02:00,4.266,41.78,4897,7.0,1.89,288.0,281.0,6.0,1.39,302.0,296.0
2026-07-20T14:06:17.025729+02:00,4.288,41.94,4918,8.0,1.89,287.0,279.0,6.0,1.53,301.0,295.0
2026-07-20T14:06:17.047701+02:00,4.310,42.10,4939,12.0,2.88,290.0,278.0,9.0,2.23,303.0,294.0
